Order_ID,Country,Category,Unit_Price,Quantity,Order_Date,Total_Amount
1005,UAE,Home Decor,43.44,9,8/29/2025,390.96
1006,Australia,Sports,206.73,4,9/26/2025,826.92
1007,UAE,Toys,206.52,5,1/1/2025,1032.6
1008,Australia,Sports,37.67,7,2/3/2025,263.69
1009,Brazil,Fashion,177.67,4,3/20/2025,710.68
1010,USA,Electronics,59.94,1,8/24/2025,59.94
1011,Brazil,Sports,405.08,9,4/8/2025,3645.72
1012,China,Sports,474.11,4,3/23/2025,1896.44
1013,Canada,Fashion,40.8,9,7/11/2025,367.2
1014,India,Beauty,477.78,6,9/10/2025,2866.68
1015,Australia,Fashion,263.68,1,2/7/2025,263.68
1016,China,Toys,153.29,3,1/14/2025,459.87
1017,Canada,Fashion,43.05,2,7/28/2025,86.1
1018,Germany,Fashion,252.81,9,3/30/2025,2275.29
1019,USA,Electronics,398.29,1,2/25/2025,398.29
1020,UAE,Fashion,355.01,9,4/4/2025,3195.09
1021,UAE,Books,29.86,9,4/3/2025,268.74
1022,Brazil,Sports,41.09,8,3/26/2025,328.72
1023,Pakistan,Books,204.42,8,9/2/2025,1635.36
1024,Canada,Electronics,151.17,1,1/22/2025,151.17
1025,Germany,Grocery,120.03,8,10/18/2025,960.24
1026,China,Beauty,144.1,3,9/29/2025,432.3
1027,USA,Books,402.72,7,5/2/2025,2819.04
1028,Canada,Electronics,464.97,1,5/8/2025,464.97
1029,Germany,Toys,205.53,1,4/23/2025,205.53
1030,India,Grocery,453.52,5,9/30/2025,2267.6
1031,Australia,Electronics,164.14,5,5/10/2025,820.7
1032,UAE,Electronics,240.84,8,5/12/2025,1926.72
1033,China,Beauty,116.88,7,3/26/2025,818.16
1034,UAE,Sports,322.04,8,3/22/2025,2576.32
1035,China,Books,489.6,6,3/10/2025,2937.6
1036,Brazil,Toys,303.73,6,5/28/2025,1822.38
1037,Pakistan,Home Decor,182.12,2,1/16/2025,364.24
1038,China,Books,325.67,6,4/15/2025,1954.02
1039,UAE,Home Decor,65.85,5,6/14/2025,329.25
1040,Brazil,Electronics,444.89,3,7/20/2025,1334.67
1041,China,Fashion,254.03,6,7/16/2025,1524.18
1042,India,Toys,227.43,8,7/4/2025,1819.44
1043,Pakistan,Grocery,295,9,9/22/2025,2655
1044,China,Fashion,314.27,1,4/10/2025,314.27
1045,Brazil,Fashion,40.53,3,8/2/2025,121.59
1046,Canada,Books,342.9,3,10/5/2025,1028.7
1047,UK,Toys,124.76,8,6/11/2025,998.08
1048,Germany,Sports,358.41,1,6/6/2025,358.41
1049,UK,Electronics,412.15,5,9/8/2025,2060.75
1050,UK,Electronics,402.96,3,4/7/2025,1208.88
1051,USA,Electronics,278.49,2,1/18/2025,556.98
1052,India,Electronics,262.48,8,4/7/2025,2099.84
1053,Canada,Books,75.72,3,1/1/2025,227.16
1054,Australia,Home Decor,388.8,7,8/4/2025,2721.6
1055,China,Electronics,139.35,1,5/12/2025,139.35
1056,Germany,Home Decor,250.86,6,9/17/2025,1505.16
1057,Pakistan,Home Decor,145.72,3,5/5/2025,437.16
1058,Canada,Sports,71.25,8,3/23/2025,570
1059,UAE,Electronics,316.63,6,10/10/2025,1899.78
1060,Australia,Beauty,31.89,2,6/20/2025,63.78
1061,USA,Grocery,375.58,6,2/28/2025,2253.48
1062,USA,Fashion,162.21,7,2/1/2025,1135.47
1063,Canada,Home Decor,5.07,5,6/10/2025,25.35
1064,Brazil,Toys,258.01,3,10/11/2025,774.03
1065,UK,Toys,28.19,4,4/16/2025,112.76
1066,UAE,Grocery,141.7,4,4/15/2025,566.8
1067,USA,Toys,354.95,6,8/16/2025,2129.7
1068,Germany,Beauty,36.03,1,7/7/2025,36.03
1069,USA,Toys,420.47,4,3/11/2025,1681.88
1070,Pakistan,Fashion,6.89,4,10/17/2025,27.56
1071,China,Fashion,127.18,1,3/28/2025,127.18
1072,USA,Home Decor,371.75,9,2/25/2025,3345.75
1073,Pakistan,Electronics,161.55,4,4/23/2025,646.2
1074,Canada,Sports,55.44,7,1/13/2025,388.08
1075,Canada,Beauty,183.32,3,1/18/2025,549.96
1076,Australia,Home Decor,138.84,3,7/1/2025,416.52
1077,USA,Beauty,422.14,8,4/23/2025,3377.12
1078,Germany,Electronics,160.11,8,8/17/2025,1280.88
1079,USA,Books,395.52,1,6/20/2025,395.52
1080,Germany,Toys,446.48,2,10/22/2025,892.96
1081,India,Toys,219.74,8,7/8/2025,1757.92
1082,Australia,Sports,455.42,1,3/20/2025,455.42
1083,India,Electronics,191.77,8,5/26/2025,1534.16
1084,USA,Home Decor,482.22,8,7/1/2025,3857.76
1085,Australia,Sports,49.2,2,10/13/2025,98.4
1086,India,Electronics,345.07,4,9/7/2025,1380.28
1087,UK,Grocery,249.44,6,7/15/2025,1496.64
1088,USA,Fashion,196.89,9,3/12/2025,1772.01
1089,India,Sports,318.19,8,9/5/2025,2545.52
1090,UK,Sports,353.41,8,5/26/2025,2827.28
1091,UK,Home Decor,7.16,7,4/16/2025,50.12
1092,Canada,Beauty,87.64,9,9/20/2025,788.76
1093,USA,Grocery,357.96,2,10/23/2025,715.92
1094,UK,Home Decor,334.86,3,3/11/2025,1004.58
1095,Canada,Electronics,483.19,8,7/12/2025,3865.52
1096,India,Electronics,381.71,6,3/9/2025,2290.26
1097,Pakistan,Electronics,475.63,9,11/1/2025,4280.67
1098,USA,Books,352.76,4,2/21/2025,1411.04
1099,Australia,Electronics,152.54,8,10/12/2025,1220.32
1100,Germany,Beauty,57.16,3,1/9/2025,171.48
1101,Germany,Grocery,392,3,9/8/2025,1176
1102,India,Toys,323.85,8,10/25/2025,2590.8
1103,Brazil,Fashion,28.85,5,7/3/2025,144.25
1104,Brazil,Beauty,183.22,3,6/28/2025,549.66
1105,India,Beauty,478.62,1,7/17/2025,478.62
1106,UK,Books,252.7,3,5/8/2025,758.1
1107,USA,Toys,219.2,9,1/20/2025,1972.8
1108,Germany,Toys,231.56,5,3/6/2025,1157.8
1109,Germany,Fashion,108.4,2,7/1/2025,216.8
1110,UK,Fashion,187.51,7,8/29/2025,1312.57
1111,Germany,Toys,188.06,2,1/24/2025,376.12
1112,Australia,Electronics,30.92,4,3/24/2025,123.68
1113,USA,Beauty,384.95,7,7/4/2025,2694.65
1114,China,Home Decor,211.17,4,4/9/2025,844.68
1115,Germany,Fashion,411.98,7,3/3/2025,2883.86
1116,India,Books,425.92,7,10/13/2025,2981.44
1117,Australia,Books,109.94,1,1/22/2025,109.94
1118,Germany,Fashion,330.39,6,7/31/2025,1982.34
1119,Australia,Toys,238.78,9,5/6/2025,2149.02
1120,Canada,Grocery,440.68,2,2/11/2025,881.36
1121,China,Home Decor,111.79,3,4/8/2025,335.37
1122,UAE,Home Decor,340.52,5,1/31/2025,1702.6
1123,India,Fashion,305.84,9,6/7/2025,2752.56
1124,India,Electronics,151.17,4,4/22/2025,604.68
1125,USA,Grocery,72.62,1,9/4/2025,72.62
1126,Australia,Home Decor,327.56,4,5/2/2025,1310.24
1127,UK,Fashion,370.61,6,9/30/2025,2223.66
1128,India,Books,161.24,5,10/21/2025,806.2
1129,Australia,Home Decor,324.19,1,7/26/2025,324.19
1130,Australia,Sports,200.59,4,4/20/2025,802.36
1131,Pakistan,Grocery,358.04,6,10/5/2025,2148.24
1132,Pakistan,Grocery,103.61,4,2/25/2025,414.44
1133,UAE,Sports,445.66,9,2/26/2025,4010.94
1134,Canada,Beauty,147.27,5,10/18/2025,736.35
1135,UAE,Books,187.05,8,4/24/2025,1496.4
1136,Germany,Sports,33.76,9,7/17/2025,303.84
1137,UK,Toys,60.2,5,6/28/2025,301
1138,Germany,Toys,260.35,6,8/7/2025,1562.1
1139,Brazil,Fashion,137.46,1,10/4/2025,137.46
1140,Germany,Grocery,418.56,7,1/16/2025,2929.92
1141,USA,Beauty,12.27,4,3/2/2025,49.08
1142,Germany,Beauty,192.65,2,2/23/2025,385.3
1143,UAE,Home Decor,171.99,5,6/17/2025,859.95
1144,India,Home Decor,14.57,3,1/26/2025,43.71
1145,India,Sports,66.56,6,3/6/2025,399.36
1146,Pakistan,Beauty,209.75,8,4/10/2025,1678
1147,UK,Sports,248.97,7,3/15/2025,1742.79
1148,UK,Books,205.12,3,7/11/2025,615.36
1149,USA,Sports,267.81,8,6/20/2025,2142.48
1150,UAE,Home Decor,299.59,2,9/30/2025,599.18
1151,Pakistan,Grocery,9.91,9,7/6/2025,89.19
1152,Brazil,Sports,234.73,4,1/23/2025,938.92
1153,UK,Electronics,481.93,1,6/30/2025,481.93
1154,India,Grocery,261.92,8,4/18/2025,2095.36
1155,Germany,Beauty,340.38,7,6/11/2025,2382.66
1156,Germany,Beauty,159.37,5,10/29/2025,796.85
1157,Pakistan,Sports,388.13,5,7/25/2025,1940.65
1158,UAE,Grocery,387.6,7,3/19/2025,2713.2
1159,UAE,Home Decor,263.04,5,1/16/2025,1315.2
1160,Canada,Home Decor,488.13,8,4/6/2025,3905.04
1161,China,Toys,67.15,6,5/27/2025,402.9
1162,UK,Beauty,13.39,5,1/2/2025,66.95
1163,UAE,Fashion,386.23,9,1/10/2025,3476.07
1164,India,Toys,404.54,2,5/5/2025,809.08
1165,Pakistan,Home Decor,64.5,1,3/22/2025,64.5
1166,Brazil,Grocery,136.46,8,5/20/2025,1091.68
1167,Canada,Books,13.69,3,5/30/2025,41.07
1168,Australia,Home Decor,150.19,7,10/15/2025,1051.33
1169,USA,Grocery,387.71,8,5/9/2025,3101.68
1170,Brazil,Toys,261.39,6,8/27/2025,1568.34
1171,Australia,Beauty,177.31,9,2/27/2025,1595.79
1172,Germany,Home Decor,189.01,7,7/17/2025,1323.07
1173,USA,Sports,5.67,5,7/30/2025,28.35
1174,UK,Grocery,153.4,8,2/14/2025,1227.2
1175,India,Beauty,325,2,4/7/2025,650
1176,USA,Books,487.23,7,10/6/2025,3410.61
1177,China,Books,424.3,4,1/23/2025,1697.2
1178,Australia,Fashion,16.68,9,2/13/2025,150.12
1179,UK,Grocery,449.79,1,1/27/2025,449.79
1180,China,Toys,392.68,7,10/9/2025,2748.76
1181,Germany,Fashion,391.29,6,4/7/2025,2347.74
1182,China,Fashion,231.71,8,2/5/2025,1853.68
1183,Canada,Electronics,202.01,5,4/19/2025,1010.05
1184,Canada,Home Decor,154.94,1,2/24/2025,154.94
1185,Pakistan,Grocery,37.52,1,7/11/2025,37.52
1186,Brazil,Fashion,117.98,9,8/7/2025,1061.82
1187,Brazil,Electronics,127.07,6,7/4/2025,762.42
1188,UK,Toys,244.62,5,3/10/2025,1223.1
1189,Germany,Beauty,374.98,1,5/10/2025,374.98
1190,UAE,Sports,239.54,6,2/24/2025,1437.24
1191,Canada,Sports,33.63,6,4/7/2025,201.78
1192,UK,Grocery,479.11,3,3/28/2025,1437.33
1193,UAE,Fashion,471.65,8,10/21/2025,3773.2
1194,Brazil,Sports,393.67,1,4/29/2025,393.67
1195,Pakistan,Home Decor,495.71,1,7/27/2025,495.71
1196,China,Sports,274.52,6,6/3/2025,1647.12
1197,Canada,Sports,481.57,1,2/4/2025,481.57
1198,UK,Sports,42.42,6,3/20/2025,254.52
1199,USA,Books,186.01,1,3/8/2025,186.01
1200,UAE,Electronics,116.56,6,2/3/2025,699.36
